Time,0,1,2,3,4
0,20.0,3.3333333333333335,10.0,2.0,10.0
0,3.3333333333333335,10.0,20.0,2.5,5.0
0,3.3333333333333335,10.0,20.0,2.5,5.0
0,3.3333333333333335,10.0,20.0,2.5,5.0
0,3.3333333333333335,10.0,20.0,2.5,5.0
0,3.3333333333333335,10.0,20.0,2.5,5.0
0,3.3333333333333335,10.0,20.0,2.5,5.0
0,3.3333333333333335,10.0,20.0,2.5,5.0
0,3.3333333333333335,10.0,20.0,2.5,5.0
0,3.3333333333333335,10.0,20.0,2.5,5.0
5,5.0,20.0,3.3333333333333335,2.5,10.0
5,5.0,20.0,3.3333333333333335,2.5,10.0
5,5.0,20.0,3.3333333333333335,2.5,10.0
5,5.0,20.0,3.3333333333333335,2.5,10.0
5,5.0,20.0,3.3333333333333335,2.5,10.0
5,5.0,20.0,3.3333333333333335,2.5,10.0
5,5.0,20.0,3.3333333333333335,2.5,10.0
5,5.0,20.0,3.3333333333333335,2.5,10.0
5,5.0,20.0,3.3333333333333335,2.5,10.0
10,20.0,10.0,10.0,2.0,3.3333333333333335
10,20.0,10.0,10.0,2.0,3.3333333333333335
10,20.0,10.0,10.0,2.0,3.3333333333333335
10,20.0,10.0,10.0,2.0,3.3333333333333335
10,20.0,10.0,10.0,2.0,3.3333333333333335
10,20.0,10.0,10.0,2.0,3.3333333333333335
10,20.0,10.0,10.0,2.0,3.3333333333333335
10,20.0,10.0,10.0,2.0,3.3333333333333335
10,20.0,10.0,10.0,2.0,3.3333333333333335
10,20.0,10.0,10.0,2.0,3.3333333333333335
10,20.0,10.0,10.0,2.0,3.3333333333333335
15,10.0,5.0,20.0,1.6666666666666667,10.0
15,10.0,5.0,20.0,1.6666666666666667,10.0
15,10.0,5.0,20.0,1.6666666666666667,10.0
15,10.0,5.0,20.0,1.6666666666666667,10.0
15,10.0,5.0,20.0,1.6666666666666667,10.0
15,10.0,5.0,20.0,1.6666666666666667,10.0
15,10.0,5.0,20.0,1.6666666666666667,10.0
15,10.0,5.0,20.0,1.6666666666666667,10.0
20,10.0,2.5,20.0,2.0,20.0
20,10.0,2.5,20.0,2.0,20.0
20,10.0,2.5,20.0,2.0,20.0
20,10.0,2.5,20.0,2.0,20.0
20,10.0,2.5,20.0,2.0,20.0
20,10.0,2.5,20.0,2.0,20.0
20,10.0,2.5,20.0,2.0,20.0
20,10.0,2.5,20.0,2.0,20.0
20,10.0,2.5,20.0,2.0,20.0
25,10.0,2.5,10.0,3.3333333333333335,10.0
25,10.0,2.5,10.0,3.3333333333333335,10.0
25,10.0,2.5,10.0,3.3333333333333335,10.0
25,10.0,2.5,10.0,3.3333333333333335,10.0
25,10.0,2.5,10.0,3.3333333333333335,10.0
25,10.0,2.5,10.0,3.3333333333333335,10.0
25,10.0,2.5,10.0,3.3333333333333335,10.0
25,10.0,2.5,10.0,3.3333333333333335,10.0
25,10.0,2.5,10.0,3.3333333333333335,10.0
25,10.0,2.5,10.0,3.3333333333333335,10.0
30,20.0,3.3333333333333335,20.0,2.0,5.0
30,20.0,3.3333333333333335,20.0,2.0,5.0
30,20.0,3.3333333333333335,20.0,2.0,5.0
30,20.0,3.3333333333333335,20.0,2.0,5.0
30,20.0,3.3333333333333335,20.0,2.0,5.0
30,20.0,3.3333333333333335,20.0,2.0,5.0
30,20.0,3.3333333333333335,20.0,2.0,5.0
