Time,0,1,2,3,4
0,0,0,0,0,0
1,7.3848615844457495,7.127201944551177,7.127201944551177,7.127201944551177,14.51644893113578
2,16.24669548578065,14.064210528299618,15.679844278012592,15.679844278012592,24.232486611474005
3,25.847015545560122,21.6949199704229,24.232486611474005,24.232486611474005,32.78512894493542
4,36.185821763784176,29.325629412546185,32.78512894493542,32.78512894493542,41.337771278396836
5,44.3091695066745,35.56893713791978,40.62505108394172,40.62505108394172,52.432517249564825
6,54.64797572489855,41.81224486329338,48.05555258866698,48.05555258866698,64.9867819431226
7,63.50980962623345,50.13665516379151,57.32091511658351,57.32091511658351,76.59994108803122
8,74.58710200290207,59.154766322664486,65.87355745004493,65.87355745004493,89.18086349501556
9,82.7104497457924,68.17287748153745,73.0007593945961,73.0007593945961,101.7617859019999
10,90.83379748868273,77.19098864041042,81.55340172805751,81.55340172805751,115.31047157105996
11,100.43411754846221,86.2090997992834,90.10604406151893,90.10604406151893,129.82692050219575
12,110.03443760824169,95.22721095815636,104.77043097210395,99.37140658943547,143.3756061712558
13,119.63475766802117,103.55162125865449,120.41244367672797,107.92404892289687,156.92429184031587
14,129.23507772780064,110.48862984240293,133.121578999235,117.18941145081341,171.44074077145166
15,140.31237010446927,119.5067410012759,146.80834011578102,125.0293335898197,183.05389991636028
16,150.65117632269332,125.7500487266495,158.53984964424905,131.99335645202308,198.53811210957178
17,161.72846869936194,131.99335645202308,172.80576107603056,138.23666417739668,214.0223243027833
18,172.80576107603056,138.23666417739668,187.4701479866156,144.47997190277027,227.57100997184335
19,180.19062266047632,147.25477533626966,200.1792833091226,153.0326142362317,239.18416911675197
20,190.52942887870037,153.49808306164326,215.82129601374663,159.74139078701685,253.70061804788776
21,197.91429046314613,161.12879250376653,229.50805713029266,168.7595019458898,265.3137771927964
22,206.77612436448103,169.45320280426466,243.19481824683868,177.7776131047628,280.7979893860079
23,214.89947210737137,178.47131396313765,258.83683095146273,186.3302554382242,295.31443831714364
24,222.28433369181712,186.79572426363578,274.4788436560868,195.1201345641339,310.7986505103551
25,233.36162606848575,194.42643370575905,289.14323056667183,204.38549709205043,325.3150994414909
26,244.43891844515437,202.05714314788233,303.8076174772569,212.22541923105672,337.89602184847524
27,248.7462600160969,208.99415173163078,315.5391270057249,220.77806156451814,349.5091809933839
28,256.86960775898723,215.93116031537923,328.24826232823193,228.61798370352443,363.0578666624439
29,266.4699278187667,223.5618697575025,341.935023444778,237.17062603698585,378.5420788556554
30,276.8087340369907,229.8051774828761,356.59941035536303,246.43598856490237,394.0262910488669
31,284.932081779881,238.12958778337423,372.2414230599871,254.27591070390866,409.51050324207836
32,293.0554295227713,245.06659636712268,383.9729325884551,262.82855303737006,423.0591889111384
33,301.9172634241062,253.39100666762081,399.61494529307913,270.6684751763764,438.54340110434987
