Time,0,1,2,3,4
0,0,0,0,0,0
1,6.948431141731668,6.948431141731668,6.948431141731668,6.948431141731668,6.948431141731668
2,13.896862283463337,13.896862283463337,13.896862283463337,13.896862283463337,13.896862283463337
3,21.61734132983186,21.61734132983186,21.745569084333855,25.695062797993625,21.61734132983186
4,30.109868280837233,30.109868280837233,33.95466855235466,35.13362320961786,30.109868280837233
5,38.12258704637846,38.12258704637846,42.675453886655234,46.13530581191969,40.146491041116306
6,46.13530581191969,46.13530581191969,52.26831775438587,54.14802457746092,50.18311380139538
7,55.60488253483206,55.60488253483206,62.73326015554656,62.80003828811647,58.67564075240075
8,62.889172321687724,62.889172321687724,70.17346210854339,70.17346210854339,68.71226351267983
9,72.98494547756201,73.08717802328566,78.82547581919894,78.82547581919894,76.43274255904835
10,80.75092482823453,81.0998967888269,86.67418262006946,88.51690417890705,86.46936531932742
11,88.38418657568256,88.38418657568256,95.66847636253823,101.10165139440603,95.66847636253823
12,97.70336179648959,97.12533431990936,103.51718316340875,113.68639860990501,104.1610033135436
13,108.57573288743112,105.1380530854506,111.36588996427926,125.4845991244353,113.15077185099182
14,117.89490810823814,116.06448776573409,120.08667529857983,137.2827996389656,123.95944251590774
15,127.21408332904517,126.99092244601758,130.55161769974052,146.72136005058982,132.4519694669131
16,134.9800626797177,135.0036412115588,139.2724030340411,157.73301386415142,140.9444964179185
17,139.87732839275907,144.77459410580045,144.77459410580045,167.95812097674434,151.7531670828344
18,149.97310154863334,153.51574185002724,154.3674579735311,177.39668138836856,158.70159822456608
19,157.73908089930586,162.25688959425403,163.96032184126173,187.6217885009615,166.4220772709346
20,169.38804992531465,169.54117938110969,174.91460422193998,197.8468956135544,174.91460422193998
21,176.82546916796534,176.82546916796534,181.86303536367166,208.07200272614733,181.86303536367166
22,185.56661691219213,185.56661691219213,189.58351441004018,216.72401643680288,189.58351441004018
23,194.1091941979319,194.30776465641893,200.3921850749561,229.30876365230185,200.3921850749561
24,203.04891240064572,203.04891240064572,210.8571274761168,237.9607773629574,208.11266412132463
25,213.92128349158725,213.24691810224365,219.5779128104174,248.972431176519,215.0610952630563
26,222.46386077732703,219.80277891041376,226.35863971858387,259.1975382891119,224.32567011869853
27,231.0064380630668,229.27235563332613,235.95150358631452,267.8495519997674,234.3622928789776
28,241.10221121894108,238.7419323562385,244.6722889206151,278.07465911236034,242.08277192534612
29,248.8681905696136,247.4830801004653,252.52099572148563,290.6594063278593,249.80325097171465
30,258.9639637254879,256.2242278446921,264.7300951895064,300.8845134404522,260.6119216366306
31,267.56035277836224,267.1506625249756,272.5788019903769,312.6827139549825,267.56035277836224
32,276.0528797293676,275.16338129051684,284.7879014583977,323.6943677685441,276.0528797293676
33,283.7733587757361,283.7733587757361,293.50868679269826,334.70602158210573,283.7733587757361
34,291.78607754127734,291.78607754127734,306.5898647941491,344.14458199372996,294.58202944065204
35,298.34193834944745,298.34193834944745,317.9268857287398,352.7965957043855,305.390700105568
36,307.81151507235984,307.81151507235984,331.00806373019066,361.448609415041,312.33913124729963
37,314.36737588052995,314.36737588052995,342.3450846647814,371.6737165276339,320.831658198305
38,325.2397469714715,323.83695260344234,352.81002706594205,380.32573023828945,328.5521372446735
39,333.78232425721126,331.8496713689836,360.65873386681255,392.9104774537884,337.8167121003157
40,344.6546953481528,339.86239013452484,373.7399118682634,402.34903786541264,345.5371911466842
41,353.19727263389257,347.1466799213805,382.46069720256395,414.9337850809116,356.3458618116002
42,364.0696437248341,358.073114601664,392.9256396037246,425.1588921935045,366.3824845718793
43,375.7186127508429,366.0858333672052,403.3905820048853,435.38399930609745,377.1911552367952
44,384.1395863785269,375.55541009011756,412.11136733918585,447.9687465215964,384.1395863785269
45,391.0880175202585,385.7534157917155,419.96007414005635,459.7669470361267,391.0880175202585
46,398.03644866199016,393.03770557857115,429.55293800778696,470.7786008496883,398.03644866199016
47,406.5289756129955,401.0504243441124,439.1458018755176,480.2171612613125,406.5289756129955
48,415.7935504686377,408.33471413096805,446.9945086763881,489.65572167293675,415.6190039178237
49,425.889323624512,417.07586187519485,459.20360814440886,500.6673754864984,424.88357877346596
50,435.208498845319,424.20322923263296,470.5406290789996,506.75125642911144,431.8320099151976
51,445.3042720011933,435.12966391291644,481.8776500135903,518.5494569436418,441.8686326754767
52,453.84684928693304,443.87081165714324,490.59843534789087,527.988017355266,449.5891117218452
