Time,0,1,2,3,4
0,0,0,0,0,0
1,7.961361832848672,7.961361832848672,7.961361832848672,7.961361832848672,7.961361832848672
2,15.186213141562895,15.186213141562895,16.326947692899616,16.326947692899616,16.326947692899616
3,24.332576067706015,24.381478443562813,24.692533552950557,24.692533552950557,24.692533552950557
4,33.478938993849134,33.57674374556273,35.56300383940978,36.40435375702188,36.40435375702188
5,40.80159505427695,40.80159505427695,44.761094081798355,44.76993961707282,44.76993961707282
6,48.68325102741974,48.68325102741974,55.63156436825758,55.635951143519584,56.481759821144145
7,56.56490700056253,56.56490700056253,64.44656297370531,64.44656297370531,64.44656297370531
8,65.00770354777156,65.10336763813388,74.48084323812921,73.45050009498058,73.45050009498058
9,72.3282189468481,72.3282189468481,83.67893348051778,83.48920312704172,83.48920312704172
10,80.20987491999088,80.20987491999088,93.71321374494168,93.52790615910286,93.52790615910286
11,87.4347262287051,87.4347262287051,104.5836840314009,104.40316777716907,104.40316777716907
12,95.31638220184789,95.31638220184789,115.45415431786013,114.44187080923021,114.44187080923021
13,103.75917874905691,104.51164750384781,126.32462460431935,126.15369101330153,126.15369101330153
14,111.73649881256203,111.73649881256203,136.35890486874325,135.35583545935756,135.35583545935756
15,118.96135012127625,118.96135012127625,145.55699511113184,147.05769402630023,144.5579799054136
16,127.49981075884762,127.49981075884762,155.59127537555574,157.92370555274698,154.59668293747472
17,134.72466206756184,134.72466206756184,164.78936561794433,171.29725820068145,164.63538596953586
18,142.60631804070462,142.60631804070462,174.82364588236823,184.67081084861593,173.83753041559189
19,149.83116934941884,149.83116934941884,184.85792614679212,194.89220641121602,184.7127920336581
20,158.3696299869902,158.3696299869902,194.89220641121602,204.92648667563992,194.75149506571924
21,167.51599291313332,165.5944812957044,204.92648667563992,214.96076694006382,206.46331526979057
22,175.95878946034236,172.81933260441863,215.79695696209916,226.6674272485584,217.3385768878568
23,185.10515238648549,181.35779324198998,224.99504720448775,238.36928581550106,227.37727991991792
24,193.54794893369453,189.23944921513277,235.02932746891165,250.07114438244372,238.25254153798414
25,202.69431185983765,198.43471451713268,245.06360773333554,262.6088499898823,247.45468598404017
26,211.1371084070467,207.6299798191326,255.09788799775944,273.47486151632904,259.1665061881115
27,220.28347133318982,214.8548311278468,265.13216826218337,286.0125671237676,269.2052092201726
28,228.72626788039886,223.39329176541816,274.33025850457193,296.0427316097185,280.08047083823885
29,237.872630806542,230.61814307413238,284.3645387689958,306.07289609566936,289.2826152842949
30,247.01899373268512,239.8134083761323,294.3988190334197,316.9389076221161,297.6482011443458
31,256.1653566588282,249.0086736781322,304.4330992978436,326.969072108067,306.01378700439676
32,264.60815320603723,258.20393898013214,314.4673795622675,337.83508363451375,316.05249003645787
33,273.05094975324624,267.3992042821321,324.4180758965088,348.7010951609605,324.4180758965088
34,281.49374630045526,275.2808602552749,333.61616613889737,358.7312596469114,332.78366175655975
35,289.93654284766427,283.81932089284624,342.81425638128593,370.4331182138541,341.1492476166107
36,298.3793393948733,292.3577815304176,353.68472666774517,382.97082382129264,351.1879506486718
37,306.8221359420823,301.5530468324175,362.8828169101337,395.5085294287312,359.55353650872274
38,315.2649324892913,309.43470280556033,372.9170971745576,408.8820820766657,370.428798126789
39,324.41129541543444,317.31635877870315,382.9513774389815,420.5839406436084,382.1406183308603
40,333.55765834157756,326.5116240807031,392.9856577034054,431.44995217005516,391.34276277691635
41,342.0004548887866,334.3932800538459,402.183747945794,441.48011665600603,401.38146580897745
42,350.4432514359956,342.2749360269887,411.38183818818254,453.1819752229487,412.2567274270437
43,359.5896143621387,350.1565920001315,421.4588718730997,465.7196808303873,421.4588718730997
44,368.73597728828184,359.35185730213146,430.6569621154883,479.0932334783218,432.33413349116597
45,373.653592907947,366.5767086108457,440.6912423799122,490.7950920452645,441.536277937222
46,382.096389455156,373.8015599195599,450.7255226443361,504.168644693199,452.41153955528824
47,390.539186002365,382.99682522155985,461.5959929307953,515.0346562196457,462.45024258734935
48,399.6855489285081,392.1920905235598,472.46646321725456,528.4082088675802,470.8158284474003
49,408.12834547571714,399.416941832274,482.50074348167846,540.9459144750189,481.69109006546654
50,417.27470840186027,406.6417931409882,493.3712137681377,552.6477730419615,490.89323451152256
51,425.7175049490693,413.86664444970245,503.4054940325616,564.3496316089041,501.7684961295888
52,434.1603014962783,422.4051050872738,513.4397742969855,576.0514901758468,512.6437577476551
53,443.3066644224214,430.94356572484514,524.3102445834447,586.0816546617976,521.009343607706
54,452.45302734856455,438.16841703355936,534.3445248478687,597.7835132287403,531.0480466397671
55,460.89582389577356,445.3932683422736,545.2149951343279,609.4853717956829,541.0867496718282
56,469.3386204429826,453.93172897984493,555.2492753987518,622.0230774031215,551.1254527038893
57,477.7814169901916,461.15658028855916,565.2835556631758,632.0532418890724,562.8372729079606
58,486.2242135374006,468.3814315972734,576.154025949635,643.755100456015,572.8759759400217
59,495.3705764635437,476.2630875704162,585.3521161920236,655.4569590229577,581.2415618000726
60,500.5022452249392,483.4879388791304,594.5502064344122,668.8305116708922,591.2802648321338
61,508.9450417721482,492.02639951670176,605.4206767208714,678.860676156843,600.4824092781898
62,517.3878383193572,500.5648601542731,615.4549569852953,691.3983817642817,612.1942294822611
63,525.8306348665662,508.4465161274159,626.3254272717545,703.9360873717203,623.9060496863324
64,534.2734314137753,516.9849767649873,636.3597075361785,715.6379459386629,632.2716355463833
65,543.4197943399183,524.8666327381301,647.2301778226376,726.5039574651097,642.3103385784444
66,551.8625908871273,532.0914840468444,657.2644580870616,738.2058160320523,654.0221587825157
67,560.3053874343364,539.3163353555586,667.2987383514856,748.2359805180032,665.733978986587
68,568.7481839815454,546.5411866642729,678.1692086379447,758.2661450039541,674.0995648466379
69,577.8945469076884,553.7660379729872,689.0396789244039,770.8038506113927,682.4651507066889
70,587.0409098338315,560.9908892817015,698.2377691667925,781.6698621378395,691.6672951527449
71,596.1872727599746,569.5293499192728,709.1082394532517,792.5358736642862,701.705998184806
72,605.3336356861176,578.0678105568442,719.1425197176757,805.9094263122207,713.4178183888773
73,614.4799986122607,587.2630758588441,728.3406099600643,819.2829789601552,721.7834042489283
74,622.9227951594697,596.458341160844,739.2110802465235,831.8206845675938,731.8221072809894
75,632.0691580856128,603.6831924695583,748.4091704889121,843.5225431345365,740.1876931410403
76,640.5119546328218,611.5648484427011,759.2796407753713,856.0602487419751,750.2263961731014
77,649.6583175589649,620.1033090802724,768.4777310177599,868.5979543494137,760.2650992051625
78,658.1011141061739,627.9849650534152,779.3482013042191,881.1356599568524,770.3038022372236
79,666.5439106533829,635.8666210265579,789.382481568643,892.0016714832991,778.6693880972746
80,675.690273579526,645.0618863285579,799.416761833067,903.7035300502417,789.5446497153408
81,684.133070126735,652.2867376372722,809.4510420974909,914.5695415766885,797.9102355753918
