Time,0,1,2,3,4
0,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
0,20.0,20.0,1.25,5.0,20.0
0,20.0,20.0,1.25,5.0,20.0
0,20.0,20.0,1.25,5.0,20.0
0,20.0,20.0,1.25,5.0,20.0
0,20.0,20.0,1.25,5.0,20.0
0,20.0,20.0,1.25,5.0,20.0
0,20.0,20.0,1.25,5.0,20.0
0,20.0,20.0,1.25,5.0,20.0
0,20.0,20.0,1.25,5.0,20.0
0,20.0,20.0,1.25,5.0,20.0
0,20.0,20.0,1.25,5.0,20.0
0,20.0,20.0,1.25,5.0,20.0
0,20.0,20.0,1.25,5.0,20.0
0,20.0,20.0,1.25,5.0,20.0
0,20.0,20.0,1.25,5.0,20.0
5,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
5,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
5,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
5,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
5,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
5,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
5,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
5,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
5,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
5,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
5,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
5,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
5,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
5,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
5,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
10,20.0,20.0,1.1111111111111112,10.0,20.0
10,20.0,20.0,1.1111111111111112,10.0,20.0
10,20.0,20.0,1.1111111111111112,10.0,20.0
10,20.0,20.0,1.1111111111111112,10.0,20.0
10,20.0,20.0,1.1111111111111112,10.0,20.0
10,20.0,20.0,1.1111111111111112,10.0,20.0
10,20.0,20.0,1.1111111111111112,10.0,20.0
10,20.0,20.0,1.1111111111111112,10.0,20.0
10,20.0,20.0,1.1111111111111112,10.0,20.0
10,20.0,20.0,1.1111111111111112,10.0,20.0
10,20.0,20.0,1.1111111111111112,10.0,20.0
10,20.0,20.0,1.1111111111111112,10.0,20.0
10,20.0,20.0,1.1111111111111112,10.0,20.0
15,20.0,20.0,1.25,5.0,20.0
15,20.0,20.0,1.25,5.0,20.0
15,20.0,20.0,1.25,5.0,20.0
15,20.0,20.0,1.25,5.0,20.0
15,20.0,20.0,1.25,5.0,20.0
15,20.0,20.0,1.25,5.0,20.0
15,20.0,20.0,1.25,5.0,20.0
15,20.0,20.0,1.25,5.0,20.0
15,20.0,20.0,1.25,5.0,20.0
15,20.0,20.0,1.25,5.0,20.0
15,20.0,20.0,1.25,5.0,20.0
20,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
20,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
20,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
20,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
20,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
20,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
20,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
20,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
20,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
20,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
20,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
20,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
20,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
25,20.0,20.0,1.25,5.0,20.0
25,20.0,20.0,1.25,5.0,20.0
25,20.0,20.0,1.25,5.0,20.0
25,20.0,20.0,1.25,5.0,20.0
25,20.0,20.0,1.25,5.0,20.0
25,20.0,20.0,1.25,5.0,20.0
25,20.0,20.0,1.25,5.0,20.0
25,20.0,20.0,1.25,5.0,20.0
25,20.0,20.0,1.25,5.0,20.0
25,20.0,20.0,1.25,5.0,20.0
25,20.0,20.0,1.25,5.0,20.0
25,20.0,20.0,1.25,5.0,20.0
25,20.0,20.0,1.25,5.0,20.0
30,20.0,20.0,1.25,5.0,20.0
30,20.0,20.0,1.25,5.0,20.0
30,20.0,20.0,1.25,5.0,20.0
30,20.0,20.0,1.25,5.0,20.0
30,20.0,20.0,1.25,5.0,20.0
30,20.0,20.0,1.25,5.0,20.0
30,20.0,20.0,1.25,5.0,20.0
30,20.0,20.0,1.25,5.0,20.0
30,20.0,20.0,1.25,5.0,20.0
30,20.0,20.0,1.25,5.0,20.0
30,20.0,20.0,1.25,5.0,20.0
30,20.0,20.0,1.25,5.0,20.0
30,20.0,20.0,1.25,5.0,20.0
35,20.0,20.0,2.0,2.0,20.0
35,20.0,20.0,2.0,2.0,20.0
35,20.0,20.0,2.0,2.0,20.0
35,20.0,20.0,2.0,2.0,20.0
35,20.0,20.0,2.0,2.0,20.0
35,20.0,20.0,2.0,2.0,20.0
35,20.0,20.0,2.0,2.0,20.0
35,20.0,20.0,2.0,2.0,20.0
35,20.0,20.0,2.0,2.0,20.0
35,20.0,20.0,2.0,2.0,20.0
35,20.0,20.0,2.0,2.0,20.0
35,20.0,20.0,2.0,2.0,20.0
35,20.0,20.0,2.0,2.0,20.0
40,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
40,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
40,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
40,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
40,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
40,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
40,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
40,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
40,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
40,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
40,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
40,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
45,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
45,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
45,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
45,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
45,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
45,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
45,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
45,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
45,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
45,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
45,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
45,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
45,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
45,20.0,20.0,1.4285714285714286,3.3333333333333335,20.0
50,20.0,20.0,1.25,5.0,20.0
50,20.0,20.0,1.25,5.0,20.0
50,20.0,20.0,1.25,5.0,20.0
50,20.0,20.0,1.25,5.0,20.0
50,20.0,20.0,1.25,5.0,20.0
50,20.0,20.0,1.25,5.0,20.0
50,20.0,20.0,1.25,5.0,20.0
50,20.0,20.0,1.25,5.0,20.0
50,20.0,20.0,1.25,5.0,20.0
50,20.0,20.0,1.25,5.0,20.0
50,20.0,20.0,1.25,5.0,20.0
50,20.0,20.0,1.25,5.0,20.0
50,20.0,20.0,1.25,5.0,20.0
50,20.0,20.0,1.25,5.0,20.0
50,20.0,20.0,1.25,5.0,20.0
55,20.0,20.0,1.25,5.0,20.0
55,20.0,20.0,1.25,5.0,20.0
55,20.0,20.0,1.25,5.0,20.0
55,20.0,20.0,1.25,5.0,20.0
55,20.0,20.0,1.25,5.0,20.0
55,20.0,20.0,1.25,5.0,20.0
55,20.0,20.0,1.25,5.0,20.0
55,20.0,20.0,1.25,5.0,20.0
55,20.0,20.0,1.25,5.0,20.0
55,20.0,20.0,1.25,5.0,20.0
55,20.0,20.0,1.25,5.0,20.0
55,20.0,20.0,1.25,5.0,20.0
60,20.0,20.0,3.3333333333333335,1.4285714285714286,20.0
60,20.0,20.0,3.3333333333333335,1.4285714285714286,20.0
60,20.0,20.0,3.3333333333333335,1.4285714285714286,20.0
60,20.0,20.0,3.3333333333333335,1.4285714285714286,20.0
60,20.0,20.0,3.3333333333333335,1.4285714285714286,20.0
60,20.0,20.0,3.3333333333333335,1.4285714285714286,20.0
60,20.0,20.0,3.3333333333333335,1.4285714285714286,20.0
60,20.0,20.0,3.3333333333333335,1.4285714285714286,20.0
60,20.0,20.0,3.3333333333333335,1.4285714285714286,20.0
60,20.0,20.0,3.3333333333333335,1.4285714285714286,20.0
60,20.0,20.0,3.3333333333333335,1.4285714285714286,20.0
60,20.0,20.0,3.3333333333333335,1.4285714285714286,20.0
60,20.0,20.0,3.3333333333333335,1.4285714285714286,20.0
60,20.0,20.0,3.3333333333333335,1.4285714285714286,20.0
65,20.0,20.0,1.0,20.0,20.0
65,20.0,20.0,1.0,20.0,20.0
65,20.0,20.0,1.0,20.0,20.0
65,20.0,20.0,1.0,20.0,20.0
65,20.0,20.0,1.0,20.0,20.0
65,20.0,20.0,1.0,20.0,20.0
65,20.0,20.0,1.0,20.0,20.0
65,20.0,20.0,1.0,20.0,20.0
65,20.0,20.0,1.0,20.0,20.0
65,20.0,20.0,1.0,20.0,20.0
65,20.0,20.0,1.0,20.0,20.0
65,20.0,20.0,1.0,20.0,20.0
65,20.0,20.0,1.0,20.0,20.0
70,20.0,20.0,1.1111111111111112,10.0,20.0
70,20.0,20.0,1.1111111111111112,10.0,20.0
70,20.0,20.0,1.1111111111111112,10.0,20.0
70,20.0,20.0,1.1111111111111112,10.0,20.0
70,20.0,20.0,1.1111111111111112,10.0,20.0
70,20.0,20.0,1.1111111111111112,10.0,20.0
70,20.0,20.0,1.1111111111111112,10.0,20.0
70,20.0,20.0,1.1111111111111112,10.0,20.0
70,20.0,20.0,1.1111111111111112,10.0,20.0
70,20.0,20.0,1.1111111111111112,10.0,20.0
70,20.0,20.0,1.1111111111111112,10.0,20.0
70,20.0,20.0,1.1111111111111112,10.0,20.0
70,20.0,20.0,1.1111111111111112,10.0,20.0
75,20.0,20.0,1.25,5.0,20.0
75,20.0,20.0,1.25,5.0,20.0
75,20.0,20.0,1.25,5.0,20.0
75,20.0,20.0,1.25,5.0,20.0
75,20.0,20.0,1.25,5.0,20.0
75,20.0,20.0,1.25,5.0,20.0
75,20.0,20.0,1.25,5.0,20.0
75,20.0,20.0,1.25,5.0,20.0
75,20.0,20.0,1.25,5.0,20.0
75,20.0,20.0,1.25,5.0,20.0
75,20.0,20.0,1.25,5.0,20.0
75,20.0,20.0,1.25,5.0,20.0
80,20.0,20.0,1.6666666666666667,2.5,20.0
80,20.0,20.0,1.6666666666666667,2.5,20.0
80,20.0,20.0,1.6666666666666667,2.5,20.0
80,20.0,20.0,1.6666666666666667,2.5,20.0
80,20.0,20.0,1.6666666666666667,2.5,20.0
80,20.0,20.0,1.6666666666666667,2.5,20.0
80,20.0,20.0,1.6666666666666667,2.5,20.0
80,20.0,20.0,1.6666666666666667,2.5,20.0
80,20.0,20.0,1.6666666666666667,2.5,20.0
80,20.0,20.0,1.6666666666666667,2.5,20.0
80,20.0,20.0,1.6666666666666667,2.5,20.0
85,20.0,20.0,2.0,2.0,20.0
85,20.0,20.0,2.0,2.0,20.0
85,20.0,20.0,2.0,2.0,20.0
85,20.0,20.0,2.0,2.0,20.0
85,20.0,20.0,2.0,2.0,20.0
85,20.0,20.0,2.0,2.0,20.0
85,20.0,20.0,2.0,2.0,20.0
85,20.0,20.0,2.0,2.0,20.0
85,20.0,20.0,2.0,2.0,20.0
85,20.0,20.0,2.0,2.0,20.0
85,20.0,20.0,2.0,2.0,20.0
85,20.0,20.0,2.0,2.0,20.0
85,20.0,20.0,2.0,2.0,20.0
85,20.0,20.0,2.0,2.0,20.0
85,20.0,20.0,2.0,2.0,20.0
90,20.0,20.0,1.0,20.0,20.0
90,20.0,20.0,1.0,20.0,20.0
90,20.0,20.0,1.0,20.0,20.0
90,20.0,20.0,1.0,20.0,20.0
90,20.0,20.0,1.0,20.0,20.0
90,20.0,20.0,1.0,20.0,20.0
90,20.0,20.0,1.0,20.0,20.0
90,20.0,20.0,1.0,20.0,20.0
90,20.0,20.0,1.0,20.0,20.0
90,20.0,20.0,1.0,20.0,20.0
90,20.0,20.0,1.0,20.0,20.0
90,20.0,20.0,1.0,20.0,20.0
90,20.0,20.0,1.0,20.0,20.0
95,20.0,20.0,1.0,20.0,20.0
95,20.0,20.0,1.0,20.0,20.0
95,20.0,20.0,1.0,20.0,20.0
95,20.0,20.0,1.0,20.0,20.0
95,20.0,20.0,1.0,20.0,20.0
95,20.0,20.0,1.0,20.0,20.0
95,20.0,20.0,1.0,20.0,20.0
95,20.0,20.0,1.0,20.0,20.0
95,20.0,20.0,1.0,20.0,20.0
95,20.0,20.0,1.0,20.0,20.0
95,20.0,20.0,1.0,20.0,20.0
95,20.0,20.0,1.0,20.0,20.0
95,20.0,20.0,1.0,20.0,20.0
95,20.0,20.0,1.0,20.0,20.0
95,20.0,20.0,1.0,20.0,20.0
100,20.0,20.0,1.0,20.0,20.0
100,20.0,20.0,1.0,20.0,20.0
100,20.0,20.0,1.0,20.0,20.0
100,20.0,20.0,1.0,20.0,20.0
100,20.0,20.0,1.0,20.0,20.0
100,20.0,20.0,1.0,20.0,20.0
100,20.0,20.0,1.0,20.0,20.0
100,20.0,20.0,1.0,20.0,20.0
100,20.0,20.0,1.0,20.0,20.0
100,20.0,20.0,1.0,20.0,20.0
100,20.0,20.0,1.0,20.0,20.0
100,20.0,20.0,1.0,20.0,20.0
105,20.0,20.0,1.1111111111111112,10.0,20.0
105,20.0,20.0,1.1111111111111112,10.0,20.0
105,20.0,20.0,1.1111111111111112,10.0,20.0
105,20.0,20.0,1.1111111111111112,10.0,20.0
