Time,0,1,2,3,4
0,20.0,20.0,5.0,1.6666666666666667,5.0
0,5.0,20.0,20.0,1.25,20.0
0,5.0,20.0,20.0,1.25,20.0
0,5.0,20.0,20.0,1.25,20.0
0,5.0,20.0,20.0,1.25,20.0
0,5.0,20.0,20.0,1.25,20.0
0,5.0,20.0,20.0,1.25,20.0
0,5.0,20.0,20.0,1.25,20.0
0,5.0,20.0,20.0,1.25,20.0
0,5.0,20.0,20.0,1.25,20.0
0,5.0,20.0,20.0,1.25,20.0
0,5.0,20.0,20.0,1.25,20.0
0,5.0,20.0,20.0,1.25,20.0
0,5.0,20.0,20.0,1.25,20.0
0,5.0,20.0,20.0,1.25,20.0
0,5.0,20.0,20.0,1.25,20.0
0,5.0,20.0,20.0,1.25,20.0
0,5.0,20.0,20.0,1.25,20.0
0,5.0,20.0,20.0,1.25,20.0
0,5.0,20.0,20.0,1.25,20.0
10,20.0,20.0,5.0,1.4285714285714286,10.0
10,20.0,20.0,5.0,1.4285714285714286,10.0
10,20.0,20.0,5.0,1.4285714285714286,10.0
10,20.0,20.0,5.0,1.4285714285714286,10.0
10,20.0,20.0,5.0,1.4285714285714286,10.0
10,20.0,20.0,5.0,1.4285714285714286,10.0
10,20.0,20.0,5.0,1.4285714285714286,10.0
10,20.0,20.0,5.0,1.4285714285714286,10.0
10,20.0,20.0,5.0,1.4285714285714286,10.0
10,20.0,20.0,5.0,1.4285714285714286,10.0
10,20.0,20.0,5.0,1.4285714285714286,10.0
10,20.0,20.0,5.0,1.4285714285714286,10.0
10,20.0,20.0,5.0,1.4285714285714286,10.0
10,20.0,20.0,5.0,1.4285714285714286,10.0
10,20.0,20.0,5.0,1.4285714285714286,10.0
10,20.0,20.0,5.0,1.4285714285714286,10.0
10,20.0,20.0,5.0,1.4285714285714286,10.0
10,20.0,20.0,5.0,1.4285714285714286,10.0
10,20.0,20.0,5.0,1.4285714285714286,10.0
20,10.0,20.0,10.0,1.6666666666666667,5.0
20,10.0,20.0,10.0,1.6666666666666667,5.0
20,10.0,20.0,10.0,1.6666666666666667,5.0
20,10.0,20.0,10.0,1.6666666666666667,5.0
20,10.0,20.0,10.0,1.6666666666666667,5.0
20,10.0,20.0,10.0,1.6666666666666667,5.0
20,10.0,20.0,10.0,1.6666666666666667,5.0
20,10.0,20.0,10.0,1.6666666666666667,5.0
20,10.0,20.0,10.0,1.6666666666666667,5.0
20,10.0,20.0,10.0,1.6666666666666667,5.0
20,10.0,20.0,10.0,1.6666666666666667,5.0
20,10.0,20.0,10.0,1.6666666666666667,5.0
20,10.0,20.0,10.0,1.6666666666666667,5.0
20,10.0,20.0,10.0,1.6666666666666667,5.0
20,10.0,20.0,10.0,1.6666666666666667,5.0
20,10.0,20.0,10.0,1.6666666666666667,5.0
20,10.0,20.0,10.0,1.6666666666666667,5.0
20,10.0,20.0,10.0,1.6666666666666667,5.0
20,10.0,20.0,10.0,1.6666666666666667,5.0
30,20.0,20.0,2.5,2.5,5.0
30,20.0,20.0,2.5,2.5,5.0
30,20.0,20.0,2.5,2.5,5.0
30,20.0,20.0,2.5,2.5,5.0
30,20.0,20.0,2.5,2.5,5.0
30,20.0,20.0,2.5,2.5,5.0
30,20.0,20.0,2.5,2.5,5.0
30,20.0,20.0,2.5,2.5,5.0
30,20.0,20.0,2.5,2.5,5.0
30,20.0,20.0,2.5,2.5,5.0
30,20.0,20.0,2.5,2.5,5.0
30,20.0,20.0,2.5,2.5,5.0
30,20.0,20.0,2.5,2.5,5.0
30,20.0,20.0,2.5,2.5,5.0
30,20.0,20.0,2.5,2.5,5.0
30,20.0,20.0,2.5,2.5,5.0
30,20.0,20.0,2.5,2.5,5.0
30,20.0,20.0,2.5,2.5,5.0
30,20.0,20.0,2.5,2.5,5.0
40,10.0,20.0,20.0,1.25,10.0
40,10.0,20.0,20.0,1.25,10.0
40,10.0,20.0,20.0,1.25,10.0
40,10.0,20.0,20.0,1.25,10.0
40,10.0,20.0,20.0,1.25,10.0
40,10.0,20.0,20.0,1.25,10.0
40,10.0,20.0,20.0,1.25,10.0
40,10.0,20.0,20.0,1.25,10.0
40,10.0,20.0,20.0,1.25,10.0
40,10.0,20.0,20.0,1.25,10.0
40,10.0,20.0,20.0,1.25,10.0
40,10.0,20.0,20.0,1.25,10.0
40,10.0,20.0,20.0,1.25,10.0
40,10.0,20.0,20.0,1.25,10.0
40,10.0,20.0,20.0,1.25,10.0
40,10.0,20.0,20.0,1.25,10.0
40,10.0,20.0,20.0,1.25,10.0
40,10.0,20.0,20.0,1.25,10.0
40,10.0,20.0,20.0,1.25,10.0
50,10.0,20.0,10.0,1.25,20.0
50,10.0,20.0,10.0,1.25,20.0
50,10.0,20.0,10.0,1.25,20.0
50,10.0,20.0,10.0,1.25,20.0
50,10.0,20.0,10.0,1.25,20.0
50,10.0,20.0,10.0,1.25,20.0
50,10.0,20.0,10.0,1.25,20.0
50,10.0,20.0,10.0,1.25,20.0
50,10.0,20.0,10.0,1.25,20.0
50,10.0,20.0,10.0,1.25,20.0
50,10.0,20.0,10.0,1.25,20.0
50,10.0,20.0,10.0,1.25,20.0
50,10.0,20.0,10.0,1.25,20.0
50,10.0,20.0,10.0,1.25,20.0
